latitude_deg,altitude,mean_qp
-85.3633361111111,0.4999999999999931,
-80.44400833333333,0.4999999999999931,0.00069928
-75.52468055555556,0.4999999999999931,0.0006591055000000001
-70.60535277777777,0.4999999999999931,0.000671227
-65.686025,0.4999999999999931,0.000693305
-60.76669722222222,0.4999999999999931,0.0006901415
-55.84736944444444,0.4999999999999931,0.0007005273333333333
-50.928041666666665,0.4999999999999931,0.0006806761111111112
-46.008713888888884,0.4999999999999931,0.0006988782500000001
-41.08938611111111,0.4999999999999931,0.000699173
-36.17005833333333,0.4999999999999931,0.0006697494000000001
-31.250730555555556,0.4999999999999931,0.0007076723999999999
-26.331402777777775,0.4999999999999931,0.0006954967857142857
-21.412075,0.4999999999999931,0.0007072500000000001
-16.492747222222228,0.4999999999999931,0.000700168
-11.573419444444447,0.4999999999999931,0.000697773909090909
-6.654091666666666,0.4999999999999931,0.0007010642857142857
-1.7347638888888852,0.4999999999999931,0.0006995682222222221
3.1845638888888885,0.4999999999999931,0.0006847795384615384
8.103891666666662,0.4999999999999931,0.0006995605454545455
13.023219444444443,0.4999999999999931,0.0006953138333333334
17.942547222222217,0.4999999999999931,0.0006924841999999999
22.86187499999999,0.4999999999999931,0.0006962941176470588
27.78120277777777,0.4999999999999931,0.0007090296363636364
32.70053055555555,0.4999999999999931,0.0006948010833333334
37.61985833333333,0.4999999999999931,0.0006863678571428571
42.53918611111111,0.4999999999999931,0.0007016033333333335
47.458513888888874,0.4999999999999931,0.0006915551428571428
52.377841666666654,0.4999999999999931,0.000674193
57.297169444444435,0.4999999999999931,0.0006871450000000001
62.216497222222216,0.4999999999999931,0.0006634373333333334
67.135825,0.4999999999999931,0.000677305
72.05515277777776,0.4999999999999931,0.000677843
76.97448055555554,0.4999999999999931,
81.89380833333333,0.4999999999999931,
86.8131361111111,0.4999999999999931,0.000670976
-85.3633361111111,1.4999999999999936,
-80.44400833333333,1.4999999999999936,
-75.52468055555556,1.4999999999999936,
-70.60535277777777,1.4999999999999936,0.000689841
-65.686025,1.4999999999999936,0.000692694
-60.76669722222222,1.4999999999999936,0.000696885
-55.84736944444444,1.4999999999999936,0.0006954086666666666
-50.928041666666665,1.4999999999999936,0.000691571
-46.008713888888884,1.4999999999999936,0.0006975372500000001
-41.08938611111111,1.4999999999999936,0.0007066675714285715
-36.17005833333333,1.4999999999999936,0.0007076661250000001
-31.250730555555556,1.4999999999999936,0.000700539
-26.331402777777775,1.4999999999999936,0.0007057986666666665
-21.412075,1.4999999999999936,0.0007008060714285714
-16.492747222222228,1.4999999999999936,0.0007107814615384616
-11.573419444444447,1.4999999999999936,0.0007177441666666667
-6.654091666666666,1.4999999999999936,0.0007165021052631579
-1.7347638888888852,1.4999999999999936,0.0007099214285714285
3.1845638888888885,1.4999999999999936,0.0007037224285714285
8.103891666666662,1.4999999999999936,0.0007007801666666667
13.023219444444443,1.4999999999999936,0.0007078556249999999
17.942547222222217,1.4999999999999936,0.0007002606666666666
22.86187499999999,1.4999999999999936,0.0007068174444444445
27.78120277777777,1.4999999999999936,0.0007108234000000001
32.70053055555555,1.4999999999999936,0.0007004772
37.61985833333333,1.4999999999999936,0.0007041677
42.53918611111111,1.4999999999999936,0.0006909728571428571
47.458513888888874,1.4999999999999936,0.0006955116
52.377841666666654,1.4999999999999936,0.0006964556666666667
57.297169444444435,1.4999999999999936,0.0006806041666666667
62.216497222222216,1.4999999999999936,0.0006935735
67.135825,1.4999999999999936,0.0006833893333333332
72.05515277777776,1.4999999999999936,0.000679117
76.97448055555554,1.4999999999999936,0.000689671
81.89380833333333,1.4999999999999936,
86.8131361111111,1.4999999999999936,
-85.3633361111111,2.499999999999994,0.0006893345
-80.44400833333333,2.499999999999994,
-75.52468055555556,2.499999999999994,0.000694752
-70.60535277777777,2.499999999999994,0.0006885175
-65.686025,2.499999999999994,
-60.76669722222222,2.499999999999994,0.0006910795
-55.84736944444444,2.499999999999994,0.0006994155714285715
-50.928041666666665,2.499999999999994,0.0006903336666666668
-46.008713888888884,2.499999999999994,0.0007061935555555555
-41.08938611111111,2.499999999999994,0.00070897375
-36.17005833333333,2.499999999999994,0.0007066572499999999
-31.250730555555556,2.499999999999994,0.0007071573
-26.331402777777775,2.499999999999994,0.0007045691666666666
-21.412075,2.499999999999994,0.0007065558125
-16.492747222222228,2.499999999999994,0.0007157275625000002
-11.573419444444447,2.499999999999994,0.0007203614285714287
-6.654091666666666,2.499999999999994,0.0007165237272727273
-1.7347638888888852,2.499999999999994,0.0007170854285714287
3.1845638888888885,2.499999999999994,0.0007117946363636365
8.103891666666662,2.499999999999994,0.0007157589090909091
13.023219444444443,2.499999999999994,0.0007132176363636364
17.942547222222217,2.499999999999994,0.0007099464
22.86187499999999,2.499999999999994,0.0007024008333333334
27.78120277777777,2.499999999999994,0.0007086757692307693
32.70053055555555,2.499999999999994,0.0007100915714285714
37.61985833333333,2.499999999999994,0.0007066952499999999
42.53918611111111,2.499999999999994,0.000703666875
47.458513888888874,2.499999999999994,0.0007004924999999999
52.377841666666654,2.499999999999994,0.0006868308333333333
57.297169444444435,2.499999999999994,0.0006889406666666666
62.216497222222216,2.499999999999994,0.0007009106666666667
67.135825,2.499999999999994,
72.05515277777776,2.499999999999994,0.000652515
76.97448055555554,2.499999999999994,0.000700223
81.89380833333333,2.499999999999994,0.000689579
86.8131361111111,2.499999999999994,
-85.3633361111111,3.4999999999999947,
-80.44400833333333,3.4999999999999947,0.000689011
-75.52468055555556,3.4999999999999947,0.000697708
-70.60535277777777,3.4999999999999947,0.0006942615
-65.686025,3.4999999999999947,0.000696036
-60.76669722222222,3.4999999999999947,0.000693037
-55.84736944444444,3.4999999999999947,0.0006989333333333333
-50.928041666666665,3.4999999999999947,0.0007047976666666667
-46.008713888888884,3.4999999999999947,0.000704008125
-41.08938611111111,3.4999999999999947,0.0007063834
-36.17005833333333,3.4999999999999947,0.000705055
-31.250730555555556,3.4999999999999947,0.0007117310000000001
-26.331402777777775,3.4999999999999947,0.0007123084545454547
-21.412075,3.4999999999999947,0.0007139094285714287
-16.492747222222228,3.4999999999999947,0.0007141751764705882
-11.573419444444447,3.4999999999999947,0.0007168568125000001
-6.654091666666666,3.4999999999999947,0.0007102750909090908
